Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
2.8100	0.0001	0.0000	1.7205	0.4994	0.5006	<nil>	0.000018	0.000006	T	0.400326	0.000691	A -- T	0.400523	0.000691	B -- T	0.099038	0.000419	A -- B -- T	0.100096	0.000421
2.8200	0.0001	0.0000	1.7201	0.4994	0.5006	<nil>	0.000018	0.000006	T	0.400488	0.000691	A -- T	0.400527	0.000691	B -- T	0.098894	0.000419	A -- B -- T	0.100072	0.000421
2.8300	0.0001	0.0000	1.7203	0.4993	0.5007	<nil>	0.000018	0.000006	T	0.400310	0.000691	A -- T	0.400633	0.000691	B -- T	0.098936	0.000419	A -- B -- T	0.100103	0.000421
2.8400	0.0001	0.0000	1.7204	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.400128	0.000691	A -- T	0.400765	0.000691	B -- T	0.099030	0.000419	A -- B -- T	0.100059	0.000421
2.8500	0.0001	0.0000	1.7206	0.4991	0.5009	<nil>	0.000018	0.000006	T	0.400073	0.000691	A -- T	0.400702	0.000691	B -- T	0.098972	0.000419	A -- B -- T	0.100235	0.000422
2.8600	0.0001	0.0000	1.7211	0.4989	0.5011	<nil>	0.000018	0.000006	T	0.399825	0.000691	A -- T	0.400718	0.000691	B -- T	0.099064	0.000419	A -- B -- T	0.100375	0.000422
2.8700	0.0001	0.0000	1.7211	0.4989	0.5011	<nil>	0.000018	0.000006	T	0.399646	0.000691	A -- T	0.400894	0.000691	B -- T	0.099229	0.000420	A -- B -- T	0.100213	0.000422
2.8800	0.0001	0.0000	1.7213	0.4987	0.5013	<nil>	0.000018	0.000006	T	0.399444	0.000691	A -- T	0.401012	0.000691	B -- T	0.099286	0.000420	A -- B -- T	0.100239	0.000422
2.8900	0.0001	0.0000	1.7213	0.4987	0.5013	<nil>	0.000018	0.000006	T	0.399235	0.000691	A -- T	0.401178	0.000691	B -- T	0.099487	0.000420	A -- B -- T	0.100082	0.000421
2.9000	0.0001	0.0000	1.7215	0.4987	0.5013	<nil>	0.000018	0.000006	T	0.399087	0.000691	A -- T	0.401246	0.000691	B -- T	0.099568	0.000420	A -- B -- T	0.100081	0.000421
2.9100	0.0001	0.0000	1.7217	0.4988	0.5012	<nil>	0.000018	0.000006	T	0.399051	0.000691	A -- T	0.401207	0.000691	B -- T	0.099721	0.000421	A -- B -- T	0.100003	0.000421
2.9200	0.0001	0.0000	1.7217	0.4990	0.5010	<nil>	0.000018	0.000006	T	0.399138	0.000691	A -- T	0.401107	0.000691	B -- T	0.099811	0.000421	A -- B -- T	0.099926	0.000421
2.9300	0.0001	0.0000	1.7216	0.4990	0.5010	<nil>	0.000018	0.000006	T	0.399317	0.000691	A -- T	0.400958	0.000691	B -- T	0.099675	0.000420	A -- B -- T	0.100033	0.000421
2.9400	0.0001	0.0000	1.7214	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399556	0.000691	A -- T	0.400816	0.000691	B -- T	0.099580	0.000420	A -- B -- T	0.100030	0.000421
2.9500	0.0001	0.0000	1.7214	0.4991	0.5009	<nil>	0.000018	0.000006	T	0.399831	0.000691	A -- T	0.400571	0.000691	B -- T	0.099295	0.000420	A -- B -- T	0.100285	0.000422
2.9600	0.0001	0.0000	1.7213	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399934	0.000691	A -- T	0.400527	0.000691	B -- T	0.099252	0.000420	A -- B -- T	0.100269	0.000422
2.9700	0.0001	0.0000	1.7213	0.4993	0.5007	<nil>	0.000018	0.000006	T	0.399889	0.000691	A -- T	0.400534	0.000691	B -- T	0.099388	0.000420	A -- B -- T	0.100171	0.000421
2.9800	0.0001	0.0000	1.7211	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399997	0.000691	A -- T	0.400517	0.000691	B -- T	0.099494	0.000420	A -- B -- T	0.099974	0.000421
2.9900	0.0001	0.0000	1.7212	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.400053	0.000691	A -- T	0.400444	0.000691	B -- T	0.099574	0.000420	A -- B -- T	0.099910	0.000421
3.0000	0.0001	0.0000	1.7214	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399900	0.000691	A -- T	0.400467	0.000691	B -- T	0.099799	0.000421	A -- B -- T	0.099816	0.000421
3.0100	0.0001	0.0000	1.7214	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.399889	0.000691	A -- T	0.400481	0.000691	B -- T	0.099877	0.000421	A -- B -- T	0.099736	0.000421
3.0200	0.0001	0.0000	1.7217	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.399759	0.000691	A -- T	0.400479	0.000691	B -- T	0.100058	0.000421	A -- B -- T	0.099686	0.000420
3.0300	0.0001	0.0000	1.7220	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399573	0.000691	A -- T	0.400533	0.000691	B -- T	0.100144	0.000421	A -- B -- T	0.099732	0.000421
3.0400	0.0001	0.0000	1.7221	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399441	0.000691	A -- T	0.400595	0.000691	B -- T	0.099999	0.000421	A -- B -- T	0.099946	0.000421
3.0500	0.0001	0.0000	1.7221	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399240	0.000691	A -- T	0.400817	0.000691	B -- T	0.099926	0.000421	A -- B -- T	0.099999	0.000421
3.0600	0.0001	0.0000	1.7218	0.4991	0.5009	<nil>	0.000018	0.000006	T	0.399161	0.000691	A -- T	0.401005	0.000691	B -- T	0.099937	0.000421	A -- B -- T	0.099880	0.000421
3.0700	0.0001	0.0000	1.7221	0.4991	0.5009	<nil>	0.000018	0.000006	T	0.399078	0.000691	A -- T	0.400952	0.000691	B -- T	0.100011	0.000421	A -- B -- T	0.099941	0.000421
3.0800	0.0001	0.0000	1.7221	0.4991	0.5009	<nil>	0.000018	0.000006	T	0.399102	0.000691	A -- T	0.400930	0.000691	B -- T	0.099953	0.000421	A -- B -- T	0.099997	0.000421
3.0900	0.0001	0.0000	1.7221	0.4989	0.5011	<nil>	0.000018	0.000006	T	0.399068	0.000691	A -- T	0.400961	0.000691	B -- T	0.099818	0.000421	A -- B -- T	0.100136	0.000421
3.1000	0.0001	0.0000	1.7223	0.4990	0.5010	<nil>	0.000018	0.000006	T	0.399063	0.000691	A -- T	0.400856	0.000691	B -- T	0.099942	0.000421	A -- B -- T	0.100121	0.000421
3.1100	0.0001	0.0000	1.7222	0.4990	0.5010	<nil>	0.000018	0.000006	T	0.399136	0.000691	A -- T	0.400838	0.000691	B -- T	0.099879	0.000421	A -- B -- T	0.100130	0.000421
3.1200	0.0001	0.0000	1.7224	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399306	0.000691	A -- T	0.400570	0.000691	B -- T	0.099849	0.000421	A -- B -- T	0.100257	0.000422
3.1300	0.0001	0.0000	1.7228	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399314	0.000691	A -- T	0.400359	0.000691	B -- T	0.099911	0.000421	A -- B -- T	0.100399	0.000422
3.1400	0.0001	0.0000	1.7227	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399565	0.000691	A -- T	0.400156	0.000691	B -- T	0.099900	0.000421	A -- B -- T	0.100361	0.000422
3.1500	0.0001	0.0000	1.7223	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399871	0.000691	A -- T	0.400050	0.000691	B -- T	0.099851	0.000421	A -- B -- T	0.100210	0.000421
3.1600	0.0001	0.0000	1.7222	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.400049	0.000691	A -- T	0.399955	0.000691	B -- T	0.099801	0.000421	A -- B -- T	0.100177	0.000422
3.1700	0.0001	0.0000	1.7221	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.400084	0.000691	A -- T	0.399977	0.000691	B -- T	0.099694	0.000421	A -- B -- T	0.100227	0.000422
3.1800	0.0001	0.0000	1.7222	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399955	0.000691	A -- T	0.400057	0.000691	B -- T	0.099738	0.000421	A -- B -- T	0.100232	0.000422
3.1900	0.0001	0.0000	1.7221	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.400022	0.000691	A -- T	0.399992	0.000691	B -- T	0.099677	0.000421	A -- B -- T	0.100291	0.000422
3.2000	0.0001	0.0000	1.7224	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399988	0.000691	A -- T	0.399899	0.000691	B -- T	0.099643	0.000420	A -- B -- T	0.100452	0.000422
3.2100	0.0001	0.0000	1.7223	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399939	0.000691	A -- T	0.400000	0.000691	B -- T	0.099740	0.000421	A -- B -- T	0.100302	0.000422
3.2200	0.0001	0.0000	1.7222	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.400041	0.000691	A -- T	0.399928	0.000691	B -- T	0.099627	0.000420	A -- B -- T	0.100386	0.000422
3.2300	0.0001	0.0000	1.7222	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399980	0.000691	A -- T	0.399991	0.000691	B -- T	0.099672	0.000421	A -- B -- T	0.100339	0.000422
3.2400	0.0001	0.0000	1.7223	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399858	0.000691	A -- T	0.400100	0.000691	B -- T	0.099687	0.000421	A -- B -- T	0.100337	0.000422
3.2500	0.0001	0.0000	1.7220	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399954	0.000691	A -- T	0.400140	0.000691	B -- T	0.099690	0.000421	A -- B -- T	0.100198	0.000421
3.2600	0.0001	0.0000	1.7220	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399939	0.000691	A -- T	0.400154	0.000691	B -- T	0.099704	0.000421	A -- B -- T	0.100185	0.000422
3.2700	0.0001	0.0000	1.7220	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399850	0.000691	A -- T	0.400231	0.000691	B -- T	0.099809	0.000421	A -- B -- T	0.100092	0.000421
3.2800	0.0001	0.0000	1.7222	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399777	0.000691	A -- T	0.400220	0.000691	B -- T	0.099927	0.000421	A -- B -- T	0.100059	0.000421
3.2900	0.0001	0.0000	1.7221	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399720	0.000691	A -- T	0.400307	0.000691	B -- T	0.099923	0.000421	A -- B -- T	0.100031	0.000421
3.3000	0.0001	0.0000	1.7224	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399598	0.000691	A -- T	0.400278	0.000691	B -- T	0.099951	0.000421	A -- B -- T	0.100155	0.000421
3.3100	0.0001	0.0000	1.7221	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399624	0.000691	A -- T	0.400424	0.000691	B -- T	0.099819	0.000421	A -- B -- T	0.100115	0.000421
3.3200	0.0001	0.0000	1.7221	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399781	0.000691	A -- T	0.400275	0.000691	B -- T	0.099793	0.000421	A -- B -- T	0.100134	0.000421
3.3300	0.0001	0.0000	1.7223	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.399890	0.000691	A -- T	0.400071	0.000691	B -- T	0.099847	0.000421	A -- B -- T	0.100174	0.000421
3.3400	0.0001	0.0000	1.7224	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.400008	0.000691	A -- T	0.399892	0.000691	B -- T	0.099788	0.000421	A -- B -- T	0.100295	0.000422
3.3500	0.0001	0.0000	1.7226	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.400062	0.000691	A -- T	0.399731	0.000691	B -- T	0.099865	0.000421	A -- B -- T	0.100324	0.000422
3.3600	0.0001	0.0000	1.7226	0.5002	0.4998	<nil>	0.000018	0.000006	T	0.400226	0.000691	A -- T	0.399575	0.000691	B -- T	0.099916	0.000421	A -- B -- T	0.100265	0.000422
3.3700	0.0001	0.0000	1.7225	0.5004	0.4996	<nil>	0.000018	0.000006	T	0.400311	0.000691	A -- T	0.399511	0.000691	B -- T	0.100092	0.000421	A -- B -- T	0.100068	0.000421
3.3800	0.0001	0.0000	1.7225	0.5006	0.4994	<nil>	0.000018	0.000006	T	0.400431	0.000691	A -- T	0.399407	0.000691	B -- T	0.100125	0.000421	A -- B -- T	0.100018	0.000421
3.3900	0.0001	0.0000	1.7225	0.5006	0.4994	<nil>	0.000018	0.000006	T	0.400568	0.000691	A -- T	0.399256	0.000691	B -- T	0.099967	0.000421	A -- B -- T	0.100191	0.000421
3.4000	0.0001	0.0000	1.7224	0.5006	0.4994	<nil>	0.000018	0.000006	T	0.400664	0.000691	A -- T	0.399208	0.000691	B -- T	0.099878	0.000421	A -- B -- T	0.100232	0.000422
3.4100	0.0001	0.0000	1.7225	0.5005	0.4995	<nil>	0.000018	0.000006	T	0.400658	0.000691	A -- T	0.399198	0.000691	B -- T	0.099836	0.000421	A -- B -- T	0.100289	0.000422
3.4200	0.0001	0.0000	1.7225	0.5006	0.4994	<nil>	0.000018	0.000006	T	0.400687	0.000691	A -- T	0.399173	0.000691	B -- T	0.099913	0.000421	A -- B -- T	0.100209	0.000422
3.4300	0.0001	0.0000	1.7226	0.5005	0.4995	<nil>	0.000018	0.000006	T	0.400620	0.000691	A -- T	0.399154	0.000691	B -- T	0.099831	0.000421	A -- B -- T	0.100378	0.000422
3.4400	0.0001	0.0000	1.7228	0.5005	0.4995	<nil>	0.000018	0.000006	T	0.400609	0.000691	A -- T	0.399076	0.000691	B -- T	0.099833	0.000421	A -- B -- T	0.100464	0.000422
3.4500	0.0001	0.0000	1.7229	0.5003	0.4997	<nil>	0.000018	0.000006	T	0.400488	0.000691	A -- T	0.399150	0.000691	B -- T	0.099839	0.000421	A -- B -- T	0.100505	0.000422
3.4600	0.0001	0.0000	1.7229	0.5003	0.4997	<nil>	0.000018	0.000006	T	0.400344	0.000691	A -- T	0.399274	0.000691	B -- T	0.099944	0.000421	A -- B -- T	0.100420	0.000422
3.4700	0.0001	0.0000	1.7228	0.5002	0.4998	<nil>	0.000018	0.000006	T	0.400297	0.000691	A -- T	0.399390	0.000691	B -- T	0.099888	0.000421	A -- B -- T	0.100407	0.000422
3.4800	0.0001	0.0000	1.7225	0.5002	0.4998	<nil>	0.000018	0.000006	T	0.400283	0.000691	A -- T	0.399569	0.000691	B -- T	0.099890	0.000421	A -- B -- T	0.100240	0.000422
3.4900	0.0001	0.0000	1.7222	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.400300	0.000691	A -- T	0.399708	0.000691	B -- T	0.099686	0.000421	A -- B -- T	0.100288	0.000422
3.5000	0.0001	0.0000	1.7221	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.400259	0.000691	A -- T	0.399802	0.000691	B -- T	0.099664	0.000420	A -- B -- T	0.100257	0.000422
3.5100	0.0001	0.0000	1.7220	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.400154	0.000691	A -- T	0.399927	0.000691	B -- T	0.099605	0.000420	A -- B -- T	0.100296	0.000422
3.5200	0.0001	0.0000	1.7226	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399865	0.000691	A -- T	0.399944	0.000691	B -- T	0.099725	0.000421	A -- B -- T	0.100448	0.000422
3.5300	0.0001	0.0000	1.7227	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399790	0.000691	A -- T	0.399970	0.000691	B -- T	0.099864	0.000421	A -- B -- T	0.100358	0.000422
3.5400	0.0001	0.0000	1.7224	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399746	0.000691	A -- T	0.400128	0.000691	B -- T	0.099881	0.000421	A -- B -- T	0.100227	0.000421
3.5500	0.0001	0.0000	1.7226	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.399678	0.000691	A -- T	0.400111	0.000691	B -- T	0.100101	0.000421	A -- B -- T	0.100092	0.000421
3.5600	0.0001	0.0000	1.7228	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399482	0.000691	A -- T	0.400187	0.000691	B -- T	0.100221	0.000422	A -- B -- T	0.100092	0.000421
3.5700	0.0001	0.0000	1.7230	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399310	0.000691	A -- T	0.400263	0.000691	B -- T	0.100165	0.000421	A -- B -- T	0.100243	0.000422
3.5800	0.0001	0.0000	1.7230	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399252	0.000691	A -- T	0.400341	0.000691	B -- T	0.100327	0.000422	A -- B -- T	0.100063	0.000421
3.5900	0.0001	0.0000	1.7226	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399368	0.000691	A -- T	0.400437	0.000691	B -- T	0.100239	0.000422	A -- B -- T	0.099938	0.000421
3.6000	0.0001	0.0000	1.7223	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399453	0.000691	A -- T	0.400481	0.000691	B -- T	0.100075	0.000421	A -- B -- T	0.099973	0.000421
3.6100	0.0001	0.0000	1.7221	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399513	0.000691	A -- T	0.400505	0.000691	B -- T	0.099997	0.000421	A -- B -- T	0.099967	0.000421
3.6200	0.0001	0.0000	1.7222	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399722	0.000691	A -- T	0.400247	0.000691	B -- T	0.099973	0.000421	A -- B -- T	0.100039	0.000421
3.6300	0.0001	0.0000	1.7222	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.399933	0.000691	A -- T	0.400065	0.000691	B -- T	0.099994	0.000421	A -- B -- T	0.099991	0.000421
3.6400	0.0001	0.0000	1.7221	0.5002	0.4998	<nil>	0.000018	0.000006	T	0.400198	0.000691	A -- T	0.399858	0.000691	B -- T	0.099941	0.000421	A -- B -- T	0.099985	0.000421
3.6500	0.0001	0.0000	1.7219	0.5002	0.4998	<nil>	0.000018	0.000006	T	0.400229	0.000691	A -- T	0.399919	0.000691	B -- T	0.099977	0.000421	A -- B -- T	0.099858	0.000421
3.6600	0.0001	0.0000	1.7222	0.5003	0.4997	<nil>	0.000018	0.000006	T	0.400208	0.000691	A -- T	0.399798	0.000691	B -- T	0.100063	0.000421	A -- B -- T	0.099913	0.000421
3.6700	0.0001	0.0000	1.7222	0.5002	0.4998	<nil>	0.000018	0.000006	T	0.400080	0.000691	A -- T	0.399887	0.000691	B -- T	0.100070	0.000421	A -- B -- T	0.099944	0.000421
3.6800	0.0001	0.0000	1.7228	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399861	0.000691	A -- T	0.399832	0.000691	B -- T	0.100224	0.000422	A -- B -- T	0.100065	0.000421
3.6900	0.0001	0.0000	1.7228	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.399689	0.000691	A -- T	0.399985	0.000691	B -- T	0.100329	0.000422	A -- B -- T	0.099979	0.000421
3.7000	0.0001	0.0000	1.7229	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399593	0.000691	A -- T	0.400047	0.000691	B -- T	0.100458	0.000422	A -- B -- T	0.099885	0.000421
3.7100	0.0001	0.0000	1.7231	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.399442	0.000691	A -- T	0.400114	0.000691	B -- T	0.100556	0.000422	A -- B -- T	0.099870	0.000421
3.7200	0.0001	0.0000	1.7230	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.399453	0.000691	A -- T	0.400140	0.000691	B -- T	0.100491	0.000422	A -- B -- T	0.099897	0.000421
3.7300	0.0001	0.0000	1.7232	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.399361	0.000691	A -- T	0.400149	0.000691	B -- T	0.100507	0.000422	A -- B -- T	0.099964	0.000421
3.7400	0.0001	0.0000	1.7230	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.399369	0.000691	A -- T	0.400241	0.000691	B -- T	0.100415	0.000422	A -- B -- T	0.099957	0.000421
3.7500	0.0001	0.0000	1.7229	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.399438	0.000691	A -- T	0.400178	0.000691	B -- T	0.100305	0.000422	A -- B -- T	0.100061	0.000421
3.7600	0.0001	0.0000	1.7232	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.399370	0.000691	A -- T	0.400140	0.000691	B -- T	0.100510	0.000422	A -- B -- T	0.099961	0.000421
3.7700	0.0001	0.0000	1.7234	0.4998	0.5002	<nil>	0.000018	0.000006	T	0.399263	0.000691	A -- T	0.400131	0.000691	B -- T	0.100521	0.000422	A -- B -- T	0.100067	0.000421
3.7800	0.0001	0.0000	1.7234	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399101	0.000691	A -- T	0.400298	0.000691	B -- T	0.100385	0.000422	A -- B -- T	0.100198	0.000422
3.7900	0.0001	0.0000	1.7235	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399005	0.000691	A -- T	0.400354	0.000691	B -- T	0.100491	0.000422	A -- B -- T	0.100132	0.000421
3.8000	0.0001	0.0000	1.7235	0.4994	0.5006	<nil>	0.000018	0.000006	T	0.398943	0.000691	A -- T	0.400405	0.000691	B -- T	0.100462	0.000422	A -- B -- T	0.100173	0.000421
3.8100	0.0001	0.0000	1.7234	0.4993	0.5007	<nil>	0.000018	0.000006	T	0.399096	0.000691	A -- T	0.400308	0.000691	B -- T	0.100214	0.000422	A -- B -- T	0.100364	0.000422
3.8200	0.0001	0.0000	1.7231	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399152	0.000691	A -- T	0.400378	0.000691	B -- T	0.100010	0.000421	A -- B -- T	0.100441	0.000422
3.8300	0.0001	0.0000	1.7235	0.4990	0.5010	<nil>	0.000018	0.000006	T	0.398863	0.000691	A -- T	0.400498	0.000691	B -- T	0.100156	0.000421	A -- B -- T	0.100464	0.000422
3.8400	0.0001	0.0000	1.7235	0.4991	0.5009	<nil>	0.000018	0.000006	T	0.398846	0.000691	A -- T	0.400509	0.000691	B -- T	0.100246	0.000422	A -- B -- T	0.100382	0.000422
3.8500	0.0001	0.0000	1.7235	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.398898	0.000691	A -- T	0.400458	0.000691	B -- T	0.100270	0.000422	A -- B -- T	0.100357	0.000422
3.8600	0.0001	0.0000	1.7235	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.398897	0.000691	A -- T	0.400450	0.000691	B -- T	0.100298	0.000422	A -- B -- T	0.100337	0.000422
3.8700	0.0001	0.0000	1.7233	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.398920	0.000691	A -- T	0.400519	0.000691	B -- T	0.100301	0.000422	A -- B -- T	0.100242	0.000422
3.8800	0.0001	0.0000	1.7234	0.4994	0.5006	<nil>	0.000018	0.000006	T	0.399062	0.000691	A -- T	0.400342	0.000691	B -- T	0.100341	0.000422	A -- B -- T	0.100237	0.000422
3.8900	0.0001	0.0000	1.7230	0.4994	0.5006	<nil>	0.000018	0.000006	T	0.399163	0.000691	A -- T	0.400403	0.000691	B -- T	0.100214	0.000421	A -- B -- T	0.100202	0.000421
3.9000	0.0001	0.0000	1.7231	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399074	0.000691	A -- T	0.400446	0.000691	B -- T	0.100121	0.000421	A -- B -- T	0.100340	0.000422
3.9100	0.0001	0.0000	1.7229	0.4992	0.5008	<nil>	0.000018	0.000006	T	0.399040	0.000691	A -- T	0.400603	0.000691	B -- T	0.100134	0.000421	A -- B -- T	0.100205	0.000422
3.9200	0.0001	0.0000	1.7228	0.4991	0.5009	<nil>	0.000018	0.000006	T	0.398905	0.000691	A -- T	0.400776	0.000691	B -- T	0.100206	0.000421	A -- B -- T	0.100095	0.000421
3.9300	0.0001	0.0000	1.7225	0.4994	0.5006	<nil>	0.000018	0.000006	T	0.399144	0.000691	A -- T	0.400709	0.000691	B -- T	0.100201	0.000421	A -- B -- T	0.099928	0.000421
3.9400	0.0001	0.0000	1.7222	0.4995	0.5005	<nil>	0.000018	0.000006	T	0.399326	0.000691	A -- T	0.400684	0.000691	B -- T	0.100152	0.000421	A -- B -- T	0.099819	0.000421
3.9500	0.0001	0.0000	1.7220	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399490	0.000691	A -- T	0.400599	0.000691	B -- T	0.100117	0.000421	A -- B -- T	0.099776	0.000421
3.9600	0.0001	0.0000	1.7222	0.4996	0.5004	<nil>	0.000018	0.000006	T	0.399411	0.000691	A -- T	0.400572	0.000691	B -- T	0.100211	0.000422	A -- B -- T	0.099788	0.000421
3.9700	0.0001	0.0000	1.7222	0.4997	0.5003	<nil>	0.000018	0.000006	T	0.399484	0.000691	A -- T	0.400489	0.000691	B -- T	0.100230	0.000422	A -- B -- T	0.099779	0.000421
3.9800	0.0001	0.0000	1.7224	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.399548	0.000691	A -- T	0.400353	0.000691	B -- T	0.100309	0.000422	A -- B -- T	0.099772	0.000421
3.9900	0.0001	0.0000	1.7225	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.399585	0.000691	A -- T	0.400236	0.000691	B -- T	0.100431	0.000422	A -- B -- T	0.099729	0.000421
4.0000	0.0001	0.0000	1.7222	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.399561	0.000691	A -- T	0.400427	0.000691	B -- T	0.100457	0.000422	A -- B -- T	0.099537	0.000420
4.0100	0.0001	0.0000	1.7222	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399566	0.000691	A -- T	0.400401	0.000691	B -- T	0.100478	0.000422	A -- B -- T	0.099537	0.000420
4.0200	0.0001	0.0000	1.7220	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.399688	0.000691	A -- T	0.400404	0.000691	B -- T	0.100316	0.000422	A -- B -- T	0.099574	0.000420
4.0300	0.0001	0.0000	1.7219	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.399636	0.000691	A -- T	0.400503	0.000691	B -- T	0.100237	0.000422	A -- B -- T	0.099605	0.000420
4.0400	0.0001	0.0000	1.7219	0.4999	0.5001	<nil>	0.000018	0.000006	T	0.399566	0.000691	A -- T	0.400574	0.000691	B -- T	0.100292	0.000422	A -- B -- T	0.099550	0.000420
4.0500	0.0001	0.0000	1.7220	0.5000	0.5000	<nil>	0.000018	0.000006	T	0.399605	0.000691	A -- T	0.400480	0.000691	B -- T	0.100348	0.000422	A -- B -- T	0.099549	0.000420
4.0600	0.0001	0.0000	1.7223	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399663	0.000691	A -- T	0.400299	0.000691	B -- T	0.100418	0.000422	A -- B -- T	0.099602	0.000420
4.0700	0.0001	0.0000	1.7223	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399718	0.000691	A -- T	0.400217	0.000691	B -- T	0.100370	0.000422	A -- B -- T	0.099677	0.000420
4.0800	0.0001	0.0000	1.7225	0.5003	0.4997	<nil>	0.000018	0.000006	T	0.399755	0.000691	A -- T	0.400073	0.000691	B -- T	0.100491	0.000422	A -- B -- T	0.099663	0.000420
4.0900	0.0001	0.0000	1.7231	0.5002	0.4998	<nil>	0.000018	0.000006	T	0.399609	0.000691	A -- T	0.399944	0.000691	B -- T	0.100538	0.000422	A -- B -- T	0.099891	0.000421
4.1000	0.0001	0.0000	1.7233	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399664	0.000691	A -- T	0.399770	0.000691	B -- T	0.100465	0.000422	A -- B -- T	0.100083	0.000421
4.1100	0.0001	0.0000	1.7231	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399708	0.000691	A -- T	0.399823	0.000691	B -- T	0.100350	0.000422	A -- B -- T	0.100101	0.000421
4.1200	0.0001	0.0000	1.7231	0.5001	0.4999	<nil>	0.000018	0.000006	T	0.399608	0.000691	A -- T	0.399927	0.000691	B -- T	0.100424	0.000422	A -- B -- T	0.100022	0.000421
