%% Automatically generated initial file with PhysiCell_CreateInitFile executable
0;0;-397.126;-43.9338;-0.162395;8.57094;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-398.508;-22.6185;0.538277;8.72617;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-398.501;6.28873;-0.146041;9.04434;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-397.491;26.4538;0.326222;10.4371;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-377.289;-129.196;-0.105895;9.81227;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-377;-108.858;-0.960458;9.10062;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-381.471;-83.6219;0.132928;10.3344;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-379.591;-61.2867;-0.217724;8.5;-1;-1;-1;-1;-1;-1;0;1;131.597;-1
0;0;-381.713;-34.677;0.223793;10.1667;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-381.277;-8.13677;0.267506;8.5;-1;-1;-1;-1;-1;-1;0;1;154.299;-1
0;0;-382.067;12.1298;0.923287;8.9297;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-379.324;35.9728;0.191713;9.09583;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-376.429;59.984;0.27512;8.92541;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-378.512;86.5137;0.262254;9.61395;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-380.815;108.198;-0.433559;8.5;-1;-1;-1;-1;-1;-1;0;1;140.288;-1
0;0;-361.336;-162.489;0.968708;8.75499;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-361.046;-137.036;0.863763;8.74269;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-360.147;-114.055;-0.337834;9.57042;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-355.884;-93.089;0.650649;9.89276;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-360.75;-67.2292;-0.391259;10.1875;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-359.726;-41.5307;-0.744067;9.41982;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-357.811;-17.1374;-0.0719116;8.5;-1;-1;-1;-1;-1;-1;0;1;83.7659;-1
0;0;-357.475;6.95217;0.0984114;9.28848;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-356.707;27.4881;-0.149394;8.5;-1;-1;-1;-1;-1;-1;0;1;68.6848;-1
0;0;-357.919;52.4551;-0.883507;8.97101;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-356.726;74.6565;0.606535;8.88623;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-357.122;101.369;-0.48759;9.4809;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-358.057;125.03;-0.526409;9.76772;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-355.876;145.611;-0.551513;9.94513;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-340.066;-200.531;0.958204;8.5;-1;-1;-1;-1;-1;-1;0;1;129.776;-1
0;0;-340.299;-174.019;0.272773;8.6942;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-339.182;-152.329;0.115613;9.5279;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-338.672;-131.189;0.0251467;9.56482;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-339.917;-109.358;0.992741;9.35661;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-338.65;-79.9208;-0.895274;9.26063;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-335.46;-57.7333;0.306789;9.50334;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-336.59;-35.2875;-0.259345;8.5;-1;-1;-1;-1;-1;-1;0;1;80.6183;-1
0;0;-338.921;-7.36702;-0.159278;9.1772;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-335.138;10.3242;-0.414348;8.51197;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-338.784;33.4797;0.366825;10.1;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-340.148;61.8265;-0.24137;9.01254;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-339.794;86.6107;-0.0550736;8.87896;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-335.615;111.608;-0.465073;8.5;-1;-1;-1;-1;-1;-1;0;1;13.2839;-1
0;0;-337.362;130.762;-0.713224;8.5;-1;-1;-1;-1;-1;-1;0;1;56.7756;-1
0;0;-337.215;156.303;0.017877;8.5;-1;-1;-1;-1;-1;-1;0;1;159.818;-1
0;0;-338.808;178.158;0.676167;8.94676;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-339.726;203.335;0.70193;8.5;-1;-1;-1;-1;-1;-1;0;1;91.9783;-1
0;0;-314.705;-233.536;0.967815;9.32325;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-318.288;-210.704;0.954416;9.86856;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-317.5;-185.17;-0.0456431;8.76936;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-319.607;-163.168;0.729073;9.44113;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-320.575;-134.678;-0.565596;9.47517;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-317.176;-115.748;0.703044;9.85777;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-316.162;-90.5036;-0.878705;8.76474;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-315.212;-66.619;0.305253;8.5;-1;-1;-1;-1;-1;-1;0;1;70.7836;-1
0;0;-317.748;-44.9334;0.309421;10.2269;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-320.313;-17.3163;0.535006;8.70612;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-314.67;7.01974;0.569967;10.148;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-315.462;26.7676;-0.0245631;9.83667;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-317.531;50.5132;0.236194;8.5;-1;-1;-1;-1;-1;-1;0;1;128.916;-1
0;0;-319.282;73.2047;-0.225619;9.56204;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-315.128;102.623;-0.455418;9.77991;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-318.977;126.066;-0.0412291;8.5;-1;-1;-1;-1;-1;-1;0;1;75.9442;-1
0;0;-316.798;147.485;-0.210588;10.4336;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-315.237;168.94;0.174483;9.87329;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-318.65;197.307;0.163013;9.80746;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-315.499;218.31;-0.335287;9.3561;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-315.864;241.131;-0.271692;8.5;-1;-1;-1;-1;-1;-1;0;1;56.4006;-1
0;0;-297.046;-246.634;-0.587358;8.5;-1;-1;-1;-1;-1;-1;0;1;63.1796;-1
0;0;-295.582;-221.497;-0.746673;9.00323;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-294.137;-199.416;0.761071;8.5;-1;-1;-1;-1;-1;-1;0;1;71.7326;-1
0;0;-298.371;-180.448;0.380058;8.5;-1;-1;-1;-1;-1;-1;0;1;14.0893;-1
0;0;-295.667;-156.634;-0.515003;9.11663;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-299.524;-130.01;-0.300238;9.70791;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-295.373;-104.135;-0.49945;10.2555;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-298.816;-82.4851;0.240813;9.42022;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-299.78;-60.0167;-0.264325;9.74461;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-295.355;-37.3335;-0.236149;9.66784;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-298.734;-13.1991;0.0137605;8.5;-1;-1;-1;-1;-1;-1;0;1;109.684;-1
0;0;-295.975;9.81624;0.36916;8.5;-1;-1;-1;-1;-1;-1;0;1;153.446;-1
0;0;-298.293;37.5506;-0.0930286;8.5;-1;-1;-1;-1;-1;-1;0;1;81.9751;-1
0;0;-293.966;59.4119;-0.25523;9.59595;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-297.112;86.5903;0.139726;10.05;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-294.758;109.89;0.311814;9.64809;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-298.055;130.872;0.0632674;9.87454;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-298.409;153.504;-0.386633;10.1976;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-298.203;178.032;0.471174;9.15939;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-295.72;203.211;0.110568;8.54889;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-295.803;225.561;-0.73339;8.93643;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-299.423;249.469;-0.601133;10.324;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-279.313;-277.91;-0.685144;9.74339;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-273.247;-260.15;0.686402;10.1988;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-277.846;-233.747;-0.733857;10.0499;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-278.801;-209.729;0.356387;9.17643;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-277.058;-183.896;0.412294;8.77871;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-274.686;-159.654;0.410235;9.85089;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-275.184;-140.65;0.489173;8.5;-1;-1;-1;-1;-1;-1;0;1;10.8933;-1
0;0;-278.939;-112.939;0.230844;10.2642;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-275.989;-92.8067;0.450218;9.76244;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-278.799;-65.6549;-0.288164;9.94813;-1;-1;-1;-1;-1;-1;0;0;0;-1
