"X1";"X2";"X3";"X4"
1.93567605314039;-212.982013326256;-3.57329968363047;0.05
1.93567605314039;-212.982013326256;4.38598233275115;0.05
18.09389418593;-212.982013326256;1.00017100106925;0.05
18.09389418593;-212.982013326256;-0.452928855083883;0.05
18.09389418593;-212.982013326256;2.35168970189989;0.05
18.09389418593;-212.982013326256;5.78989398200065;0.05
34.2521123187195;-212.982013326256;-8.46573258284479;0.05
34.2521123187195;-212.982013326256;-2.11790821980685;0.05
34.2521123187195;-212.982013326256;-6.32476257160306;0.05
34.2521123187195;-212.982013326256;0.977601376362145;0.05
50.4103304515091;-212.982013326256;-5.67055993713439;0.05
50.4103304515091;-212.982013326256;6.22502789832652;0.05
50.4103304515091;-212.982013326256;-0.448368992656469;0.05
50.4103304515091;-212.982013326256;1.49022713769227;0.05
66.5685485842986;-212.982013326256;1.18793597910553;0.05
66.5685485842986;-212.982013326256;9.83575572725385;0.05
66.5685485842986;-212.982013326256;8.44251512549818;0.05
66.5685485842986;-212.982013326256;1.0441987356171;0.05
82.7267667170882;-212.982013326256;-1.70299926772714;0.05
82.7267667170882;-212.982013326256;8.59275840688497;0.05
82.7267667170882;-212.982013326256;-5.63926707021892;0.05
82.7267667170882;-212.982013326256;-6.6668113367632;0.05
98.8849848498778;-212.982013326256;-5.6995202600956;0.05
98.8849848498778;-212.982013326256;6.91469141282141;0.05
98.8849848498778;-212.982013326256;6.84551634360105;0.05
98.8849848498778;-212.982013326256;-4.72481941338629;0.05
115.043202982667;-212.982013326256;3.9236251777038;0.05
115.043202982667;-212.982013326256;6.70776044018567;0.05
115.043202982667;-212.982013326256;2.70344698801637;0.05
115.043202982667;-212.982013326256;-7.15293721761554;0.05
131.201421115457;-212.982013326256;8.32718208432198;0.05
131.201421115457;-212.982013326256;-0.770745603367686;0.05
131.201421115457;-212.982013326256;-2.03929889947176;0.05
131.201421115457;-212.982013326256;-9.62419434450567;0.05
147.359639248246;-212.982013326256;-3.89343115966767;0.05
147.359639248246;-212.982013326256;-8.08235532604158;0.05
147.359639248246;-212.982013326256;-7.99263347871602;0.05
147.359639248246;-212.982013326256;-7.61762352660298;0.05
163.517857381036;-212.982013326256;-3.16829788964242;0.05
163.517857381036;-212.982013326256;-1.00147981662303;0.05
163.517857381036;-212.982013326256;6.07485178858042;0.05
163.517857381036;-212.982013326256;-6.98084226343781;0.05
179.676075513826;-212.982013326256;-6.76093604415655;0.05
179.676075513826;-212.982013326256;-7.55308808293194;0.05
179.676075513826;-212.982013326256;-5.45329228974879;0.05
179.676075513826;-212.982013326256;-5.18168514128774;0.05
195.834293646615;-212.982013326256;8.83783795405179;0.05
195.834293646615;-212.982013326256;-2.27644473314285;0.05
195.834293646615;-212.982013326256;-2.42754510603845;0.05
195.834293646615;-212.982013326256;1.59701270982623;0.05
211.992511779405;-212.982013326256;-3.36649601347744;0.05
211.992511779405;-212.982013326256;-5.19693433307111;0.05
211.992511779405;-212.982013326256;-3.12082768417895;0.05
211.992511779405;-212.982013326256;1.30840351805091;0.05
228.150729912194;-212.982013326256;-8.53166207671165;0.05
228.150729912194;-212.982013326256;-3.62202625256032;0.05
228.150729912194;-212.982013326256;-7.65175750944763;0.05
228.150729912194;-212.982013326256;3.24633272830397;0.05
244.308948044984;-212.982013326256;-5.01696053892374;0.05
244.308948044984;-212.982013326256;-4.82512438204139;0.05
244.308948044984;-212.982013326256;9.21057088766247;0.05
244.308948044984;-212.982013326256;3.12059058342129;0.05
260.467166177773;-212.982013326256;-9.5131201762706;0.05
260.467166177773;-212.982013326256;-4.21752726193517;0.05
260.467166177773;-212.982013326256;-8.8041512388736;0.05
260.467166177773;-212.982013326256;-9.43756594322622;0.05
276.625384310563;-212.982013326256;-8.63815150223672;0.05
276.625384310563;-212.982013326256;-2.19729316420853;0.05
276.625384310563;-212.982013326256;8.4729847824201;0.05
276.625384310563;-212.982013326256;-9.89842285402119;0.05
292.783602443352;-212.982013326256;-7.31012420263141;0.05
292.783602443352;-212.982013326256;3.25768026988953;0.05
292.783602443352;-212.982013326256;0.320623386651278;0.05
292.783602443352;-212.982013326256;-9.71285104751587;0.05
308.941820576142;-212.982013326256;-5.97487884107977;0.05
308.941820576142;-212.982013326256;-1.14726817701012;0.05
308.941820576142;-212.982013326256;8.09701014775783;0.05
308.941820576142;-212.982013326256;7.67245121765882;0.05
325.100038708932;-212.982013326256;-4.7442216752097;0.05
325.100038708932;-212.982013326256;-5.02210392616689;0.05
325.100038708932;-212.982013326256;-1.94112712983042;0.05
325.100038708932;-212.982013326256;-1.27370441798121;0.05
341.258256841721;-212.982013326256;-2.455198392272;0.05
341.258256841721;-212.982013326256;8.99594433605671;0.05
341.258256841721;-212.982013326256;1.11970241647214;0.05
341.258256841721;-212.982013326256;-4.94465928524733;0.05
357.416474974511;-212.982013326256;-2.97400880139321;0.05
357.416474974511;-212.982013326256;-3.35798417683691;0.05
357.416474974511;-212.982013326256;8.35442688316107;0.05
357.416474974511;-212.982013326256;1.07291246764362;0.05
373.5746931073;-212.982013326256;-5.77479360625148;0.05
373.5746931073;-212.982013326256;0.64623492769897;0.05
373.5746931073;-212.982013326256;-5.9113290393725;0.05
373.5746931073;-212.982013326256;9.44660186301917;0.05
389.73291124009;-212.982013326256;6.9843131210655;0.05
389.73291124009;-212.982013326256;-7.09319476503879;0.05
389.73291124009;-212.982013326256;-1.22211440000683;0.05
389.73291124009;-212.982013326256;8.74648311641067;0.05
-393.940668200204;-211.214708217982;1.57335759140551;0.05
-393.940668200204;-211.214708217982;-8.81624315399677;0.05
-393.940668200204;-211.214708217982;6.70782099943608;0.05
-393.940668200204;-211.214708217982;-9.14003268349916;0.05
-377.782450067414;-211.214708217982;-4.40009993966669;0.05
-377.782450067414;-211.214708217982;9.60688850376755;0.05
-377.782450067414;-211.214708217982;0.574267408810556;0.05
-377.782450067414;-211.214708217982;5.12230729684234;0.05
-361.624231934625;-211.214708217982;4.35809381306171;0.05
-361.624231934625;-211.214708217982;5.47826725058258;0.05
-361.624231934625;-211.214708217982;-1.26049370504916;0.05
-361.624231934625;-211.214708217982;-7.15798915829509;0.05
-345.466013801835;-211.214708217982;-5.34693178255111;0.05
-345.466013801835;-211.214708217982;5.70814974606037;0.05
-345.466013801835;-211.214708217982;8.7194516370073;0.05
-345.466013801835;-211.214708217982;4.47664731647819;0.05
-329.307795669046;-211.214708217982;7.02390168793499;0.05
-329.307795669046;-211.214708217982;-5.76816113200039;0.05
-329.307795669046;-211.214708217982;-7.99718759953976;0.05
-329.307795669046;-211.214708217982;-0.151709667406976;0.05
-313.149577536256;-211.214708217982;-9.02939054649323;0.05
-313.149577536256;-211.214708217982;-8.13530130777508;0.05
-313.149577536256;-211.214708217982;4.22909121029079;0.05
-313.149577536256;-211.214708217982;-7.84567337017506;0.05
-296.991359403467;-211.214708217982;1.29784120712429;0.05
-296.991359403467;-211.214708217982;1.76358952187002;0.05
-296.991359403467;-211.214708217982;8.95775705110282;0.05
-296.991359403467;-211.214708217982;-7.35488835256547;0.05
-280.833141270677;-211.214708217982;5.69779267068952;0.05
-280.833141270677;-211.214708217982;-4.99529944267124;0.05
-280.833141270677;-211.214708217982;-9.06887063290924;0.05
-280.833141270677;-211.214708217982;4.75595073774457;0.05
-264.674923137887;-211.214708217982;3.04231716319919;0.05
-264.674923137887;-211.214708217982;1.83751308359206;0.05
-264.674923137887;-211.214708217982;-9.71463138237596;0.05
-264.674923137887;-211.214708217982;9.23258709255606;0.05
-248.516705005098;-211.214708217982;-5.863813823089;0.05
-248.516705005098;-211.214708217982;2.26061705499887;0.05
-248.516705005098;-211.214708217982;3.14341191202402;0.05
-248.516705005098;-211.214708217982;-5.87746639735997;0.05
-232.358486872308;-211.214708217982;-7.8255775757134;0.05
-232.358486872308;-211.214708217982;-2.74133876897395;0.05
-232.358486872308;-211.214708217982;-0.782269053161144;0.05
-232.358486872308;-211.214708217982;4.49988014530391;0.05
-216.200268739519;-211.214708217982;-5.71332701016217;0.05
-216.200268739519;-211.214708217982;-8.54709970764816;0.05
-216.200268739519;-211.214708217982;0.10186905041337;0.05
-216.200268739519;-211.214708217982;8.5064496519044;0.05
-200.042050606729;-211.214708217982;6.46704256068915;0.05
-200.042050606729;-211.214708217982;9.91780062671751;0.05
-200.042050606729;-211.214708217982;-6.87298581004143;0.05
-200.042050606729;-211.214708217982;0.184912886470556;0.05
-183.88383247394;-211.214708217982;1.46239427383989;0.05
-183.88383247394;-211.214708217982;0.0248286360874772;0.05
-183.88383247394;-211.214708217982;0.932421730831265;0.05
-183.88383247394;-211.214708217982;6.96438882034272;0.05
-167.72561434115;-211.214708217982;8.93445004243404;0.05
-167.72561434115;-211.214708217982;1.02274222765118;0.05
-167.72561434115;-211.214708217982;3.73232866171747;0.05
-167.72561434115;-211.214708217982;7.66650994308293;0.05
-151.56739620836;-211.214708217982;-1.81350036989897;0.05
-151.56739620836;-211.214708217982;7.51248078420758;0.05
-151.56739620836;-211.214708217982;-0.374196446500719;0.05
-151.56739620836;-211.214708217982;-6.03749723173678;0.05
-135.409178075571;-211.214708217982;-9.46106827352196;0.05
-135.409178075571;-211.214708217982;6.18252460844815;0.05
-135.409178075571;-211.214708217982;-0.379116092808545;0.05
-135.409178075571;-211.214708217982;4.05865389853716;0.05
-119.250959942781;-211.214708217982;0.204163081943989;0.05
-119.250959942781;-211.214708217982;2.36376803833991;0.05
-119.250959942781;-211.214708217982;-0.868988307192922;0.05
-119.250959942781;-211.214708217982;1.37985188513994;0.05
-103.092741809992;-211.214708217982;-4.82247315347195;0.05
-103.092741809992;-211.214708217982;-9.00698784738779;0.05
-103.092741809992;-211.214708217982;-7.55224210675806;0.05
-103.092741809992;-211.214708217982;5.70311091840267;0.05
-86.9345236772022;-211.214708217982;-1.65788067970425;0.05
-86.9345236772022;-211.214708217982;-6.10996675211936;0.05
-86.9345236772022;-211.214708217982;-3.05470356717706;0.05
-86.9345236772022;-211.214708217982;-0.430651353672147;0.05
-70.7763055444126;-211.214708217982;-9.58706222474575;0.05
-70.7763055444126;-211.214708217982;6.86169836204499;0.05
-70.7763055444126;-211.214708217982;-7.60524027049541;0.05
-70.7763055444126;-211.214708217982;7.86094595212489;0.05
-54.6180874116231;-211.214708217982;-0.545098125003278;0.05
-54.6180874116231;-211.214708217982;9.90004984661937;0.05
-54.6180874116231;-211.214708217982;-4.50817081145942;0.05
-54.6180874116231;-211.214708217982;1.1279589869082;0.05
-38.4598692788335;-211.214708217982;-7.21748841460794;0.05
-38.4598692788335;-211.214708217982;-3.68688564747572;0.05
-38.4598692788335;-211.214708217982;-5.77608678024262;0.05
-38.4598692788335;-211.214708217982;-5.26176949031651;0.05
-22.301651146044;-211.214708217982;9.37914722133428;0.05
-22.301651146044;-211.214708217982;0.505638299509883;0.05
-22.301651146044;-211.214708217982;3.91830435488373;0.05
-22.301651146044;-211.214708217982;9.81954152695835;0.05
-6.14343301325439;-211.214708217982;-7.1656199125573;0.05
-6.14343301325439;-211.214708217982;-3.96563485264778;0.05
-6.14343301325439;-211.214708217982;6.46893185097724;0.05
-6.14343301325439;-211.214708217982;0.638959975913167;0.05
10.0147851195352;-211.214708217982;1.91095293499529;0.05
10.0147851195352;-211.214708217982;-3.06461273226887;0.05
10.0147851195352;-211.214708217982;1.1308033298701;0.05
10.0147851195352;-211.214708217982;-2.6243678946048;0.05
26.1730032523247;-211.214708217982;0.422047423198819;0.05
26.1730032523247;-211.214708217982;-3.72528796549886;0.05
26.1730032523247;-211.214708217982;-9.79737632907927;0.05
26.1730032523247;-211.214708217982;-7.28624045848846;0.05
42.3312213851143;-211.214708217982;6.86056318227202;0.05
42.3312213851143;-211.214708217982;9.92859077639878;0.05
42.3312213851143;-211.214708217982;4.49504992458969;0.05
42.3312213851143;-211.214708217982;1.51332867797464;0.05
58.4894395179039;-211.214708217982;-6.97199934627861;0.05
58.4894395179039;-211.214708217982;-9.21238328330219;0.05
58.4894395179039;-211.214708217982;7.19762624241412;0.05
58.4894395179039;-211.214708217982;-0.919187464751303;0.05
74.6476576506934;-211.214708217982;-1.99134908150882;0.05
74.6476576506934;-211.214708217982;-9.41870233044028;0.05
74.6476576506934;-211.214708217982;2.4716072017327;0.05
74.6476576506934;-211.214708217982;-7.91337800212204;0.05
90.805875783483;-211.214708217982;3.488480579108;0.05
90.805875783483;-211.214708217982;-6.37483503203839;0.05
90.805875783483;-211.214708217982;-0.816019843332469;0.05
90.805875783483;-211.214708217982;7.80562252737582;0.05
106.964093916273;-211.214708217982;2.2516391472891;0.05
106.964093916273;-211.214708217982;-5.94582546968013;0.05
106.964093916273;-211.214708217982;-7.53039090428501;0.05
106.964093916273;-211.214708217982;6.83209448587149;0.05
123.122312049062;-211.214708217982;1.50948273483664;0.05
123.122312049062;-211.214708217982;-1.10265445895493;0.05
123.122312049062;-211.214708217982;-7.9579267045483;0.05
123.122312049062;-211.214708217982;-3.8948289398104;0.05
139.280530181852;-211.214708217982;0.37403560243547;0.05
139.280530181852;-211.214708217982;-2.32698801439255;0.05
139.280530181852;-211.214708217982;5.09900392964482;0.05
139.280530181852;-211.214708217982;-4.40739663783461;0.05
155.438748314641;-211.214708217982;5.94626962207258;0.05
155.438748314641;-211.214708217982;-6.54069827869534;0.05
155.438748314641;-211.214708217982;0.54814585018903;0.05
155.438748314641;-211.214708217982;5.96441220957786;0.05
171.596966447431;-211.214708217982;1.8201669678092;0.05
171.596966447431;-211.214708217982;-7.29764024727046;0.05
171.596966447431;-211.214708217982;5.60203516855836;0.05
171.596966447431;-211.214708217982;-1.12736279610544;0.05
187.75518458022;-211.214708217982;-1.62534966133535;0.05
187.75518458022;-211.214708217982;-0.990626164712012;0.05
187.75518458022;-211.214708217982;1.04753817431629;0.05
187.75518458022;-211.214708217982;-4.48477530386299;0.05
203.91340271301;-211.214708217982;5.37632381077856;0.05
203.91340271301;-211.214708217982;2.07398156169802;0.05
203.91340271301;-211.214708217982;3.56191597878933;0.05
203.91340271301;-211.214708217982;-1.4399700704962;0.05
220.071620845799;-211.214708217982;-2.61283145286143;0.05
220.071620845799;-211.214708217982;-3.85295985732228;0.05
220.071620845799;-211.214708217982;-2.54910632967949;0.05
220.071620845799;-211.214708217982;4.78854811284691;0.05
236.229838978589;-211.214708217982;1.01471768226475;0.05
236.229838978589;-211.214708217982;5.68133401218802;0.05
236.229838978589;-211.214708217982;-7.0799470692873;0.05
236.229838978589;-211.214708217982;-3.63707371987402;0.05
252.388057111379;-211.214708217982;-0.0221900036558509;0.05
252.388057111379;-211.214708217982;-0.396980182267725;0.05
252.388057111379;-211.214708217982;9.08481684979051;0.05
252.388057111379;-211.214708217982;-5.42812288273126;0.05
268.546275244168;-211.214708217982;-8.26151741668582;0.05
268.546275244168;-211.214708217982;6.15606187377125;0.05
268.546275244168;-211.214708217982;-3.60661223996431;0.05
268.546275244168;-211.214708217982;-3.65978701971471;0.05
284.704493376958;-211.214708217982;4.24991654232144;0.05
284.704493376958;-211.214708217982;9.90748718846589;0.05
284.704493376958;-211.214708217982;-4.83449965715408;0.05
284.704493376958;-211.214708217982;4.20173457358032;0.05
300.862711509747;-211.214708217982;-7.70766981411725;0.05
300.862711509747;-211.214708217982;2.91273990646005;0.05
300.862711509747;-211.214708217982;-2.5417101662606;0.05
300.862711509747;-211.214708217982;-8.67251988500357;0.05
317.020929642537;-211.214708217982;7.42704184725881;0.05
317.020929642537;-211.214708217982;6.41921060159802;0.05
317.020929642537;-211.214708217982;6.42888945061713;0.05
317.020929642537;-211.214708217982;2.30309543199837;0.05
333.179147775326;-211.214708217982;8.63577587064356;0.05
333.179147775326;-211.214708217982;5.7541453326121;0.05
333.179147775326;-211.214708217982;5.80896191764623;0.05
333.179147775326;-211.214708217982;4.51110115274787;0.05
349.337365908116;-211.214708217982;6.69439514633268;0.05
349.337365908116;-211.214708217982;2.34838926699013;0.05
349.337365908116;-211.214708217982;3.60072099603713;0.05
349.337365908116;-211.214708217982;7.44610125664622;0.05
365.495584040906;-211.214708217982;-0.345115731470287;0.05
365.495584040906;-211.214708217982;-3.96280140616;0.05
365.495584040906;-211.214708217982;-4.56228571478277;0.05
365.495584040906;-211.214708217982;-3.6676296312362;0.05
381.653802173695;-211.214708217982;-9.21434763818979;0.05
381.653802173695;-211.214708217982;0.0205668341368437;0.05
381.653802173695;-211.214708217982;4.20194986276329;0.05
381.653802173695;-211.214708217982;-9.62500069756061;0.05
397.812020306485;-211.214708217982;-7.39584862720221;0.05
397.812020306485;-211.214708217982;-4.86954753287137;0.05
397.812020306485;-211.214708217982;-7.0897760707885;0.05
397.812020306485;-211.214708217982;-6.24634202104062;0.05
-385.861559133809;-209.447403109708;-3.94227499142289;0.05
-385.861559133809;-209.447403109708;-4.16828951332718;0.05
-385.861559133809;-209.447403109708;-9.90923388395458;0.05
-385.861559133809;-209.447403109708;-3.49846689030528;0.05
-369.70334100102;-209.447403109708;-2.78156626503915;0.05
-369.70334100102;-209.447403109708;-9.69661951996386;0.05
-369.70334100102;-209.447403109708;5.85410764440894;0.05
-369.70334100102;-209.447403109708;-6.14484866615385;0.05
-353.54512286823;-209.447403109708;-9.78526277001947;0.05
-353.54512286823;-209.447403109708;0.735616879537702;0.05
-353.54512286823;-209.447403109708;0.271267024800181;0.05
-353.54512286823;-209.447403109708;-0.365557321347296;0.05
-337.38690473544;-209.447403109708;-4.28916508797556;0.05
-337.38690473544;-209.447403109708;-9.08508937805891;0.05
-337.38690473544;-209.447403109708;-7.99234652891755;0.05
-337.38690473544;-209.447403109708;-8.91620410140604;0.05
-321.228686602651;-209.447403109708;-2.45683170855045;0.05
-321.228686602651;-209.447403109708;-7.70172642078251;0.05
-321.228686602651;-209.447403109708;-1.06967787258327;0.05
-321.228686602651;-209.447403109708;-1.35353446472436;0.05
-305.070468469861;-209.447403109708;8.48225591704249;0.05
-305.070468469861;-209.447403109708;-0.672325333580375;0.05
-305.070468469861;-209.447403109708;1.41047374345362;0.05
-305.070468469861;-209.447403109708;-8.1656292732805;0.05
-288.912250337072;-209.447403109708;5.1640967046842;0.05
-288.912250337072;-209.447403109708;9.60166302509606;0.05
-288.912250337072;-209.447403109708;0.470194960944355;0.05
-288.912250337072;-209.447403109708;3.64479440730065;0.05
-272.754032204282;-209.447403109708;7.57938428781927;0.05
-272.754032204282;-209.447403109708;3.63972680643201;0.05
-272.754032204282;-209.447403109708;3.70679337996989;0.05
-272.754032204282;-209.447403109708;-8.64655218087137;0.05
-256.595814071493;-209.447403109708;-1.50214553810656;0.05
-256.595814071493;-209.447403109708;-1.01238141302019;0.05
-256.595814071493;-209.447403109708;-4.50623720884323;0.05
-256.595814071493;-209.447403109708;-9.22995756845921;0.05
-240.437595938703;-209.447403109708;-8.53648855816573;0.05
-240.437595938703;-209.447403109708;-6.30735720973462;0.05
-240.437595938703;-209.447403109708;3.2689828844741;0.05
-240.437595938703;-209.447403109708;-6.57985139172524;0.05
-224.279377805914;-209.447403109708;-8.03587066940963;0.05
-224.279377805914;-209.447403109708;-6.97792590595782;0.05
-224.279377805914;-209.447403109708;-8.5314875561744;0.05
-224.279377805914;-209.447403109708;-4.13414146751165;0.05
-208.121159673124;-209.447403109708;7.19926865305752;0.05
-208.121159673124;-209.447403109708;2.03385532367975;0.05
-208.121159673124;-209.447403109708;-0.798418428748846;0.05
-208.121159673124;-209.447403109708;-4.18496197555214;0.05
-191.962941540334;-209.447403109708;3.42414979822934;0.05
-191.962941540334;-209.447403109708;-5.56206507142633;0.05
-191.962941540334;-209.447403109708;-2.50029206741601;0.05
-191.962941540334;-209.447403109708;5.65424879547209;0.05
-175.804723407545;-209.447403109708;1.62819718476385;0.05
-175.804723407545;-209.447403109708;3.46757736057043;0.05
-175.804723407545;-209.447403109708;6.29618739243597;0.05
-175.804723407545;-209.447403109708;3.22269999887794;0.05
-159.646505274755;-209.447403109708;-2.84334795083851;0.05
-159.646505274755;-209.447403109708;-6.57631929963827;0.05
-159.646505274755;-209.447403109708;8.16710780374706;0.05
-159.646505274755;-209.447403109708;-7.97510862350464;0.05
-143.488287141966;-209.447403109708;-9.38757010735571;0.05
-143.488287141966;-209.447403109708;-8.9856278244406;0.05
-143.488287141966;-209.447403109708;-3.02069699391723;0.05
-143.488287141966;-209.447403109708;6.09943622723222;0.05
-127.330069009176;-209.447403109708;0.192798837088048;0.05
-127.330069009176;-209.447403109708;-7.384940572083;0.05
-127.330069009176;-209.447403109708;-8.42349898535758;0.05
-127.330069009176;-209.447403109708;-8.18055550102144;0.05
-111.171850876387;-209.447403109708;-7.93599580414593;0.05
-111.171850876387;-209.447403109708;-7.13326665572822;0.05
-111.171850876387;-209.447403109708;7.93329189531505;0.05
-111.171850876387;-209.447403109708;2.25130844395608;0.05
-95.013632743597;-209.447403109708;3.14363231882453;0.05
-95.013632743597;-209.447403109708;-7.6019048737362;0.05
-95.013632743597;-209.447403109708;-8.08200137224048;0.05
-95.013632743597;-209.447403109708;-4.95160398073494;0.05
-78.8554146108074;-209.447403109708;9.34820293914527;0.05
-78.8554146108074;-209.447403109708;-5.34295964520425;0.05
-78.8554146108074;-209.447403109708;-4.10402301698923;0.05
-78.8554146108074;-209.447403109708;6.24429207760841;0.05
-62.6971964780179;-209.447403109708;7.28662238456309;0.05
-62.6971964780179;-209.447403109708;7.27458415087312;0.05
-62.6971964780179;-209.447403109708;-7.25697941146791;0.05
-62.6971964780179;-209.447403109708;-4.77916155476123;0.05
-46.5389783452283;-209.447403109708;-8.81757366005331;0.05
-46.5389783452283;-209.447403109708;3.76013387460262;0.05
-46.5389783452283;-209.447403109708;-3.60825014766306;0.05
-46.5389783452283;-209.447403109708;-5.21614075172693;0.05
-30.3807602124387;-209.447403109708;-6.5417830972001;0.05
-30.3807602124387;-209.447403109708;-1.80927460547537;0.05
-30.3807602124387;-209.447403109708;2.93009380344301;0.05
-30.3807602124387;-209.447403109708;2.55720750894397;0.05
-14.2225420796492;-209.447403109708;7.52812839578837;0.05
-14.2225420796492;-209.447403109708;2.07968528848141;0.05
-14.2225420796492;-209.447403109708;3.19923985749483;0.05
-14.2225420796492;-209.447403109708;-3.21802998427302;0.05
1.93567605314039;-209.447403109708;1.54481489676982;0.05
